id,nome,marca
54582,Prolongador Reto Revestido para Hidropó HPS-06240 IDRO,Schulz
54618,Proteção para Cintas de Elevação 2 Tonelada,Carbografite
54619,Proteção para Cintas de Elevação 3 Toneladas,Carbografite
54620,Proteção para Cintas de Elevação 1 Tonelada,Carbografite
54621,Proteção para Cintas de Elevação 8 Toneladas,Carbografite
54622,Proteção para Cintas de Elevação 6 Toneladas,Carbografite
54623,Proteção para Cintas de Elevação 4 Toneladas,Carbografite
54624,Protetivo Industrial para Ambientes Externos 3kg 40,Tapmatic
54626,Protetivo Pelicula Cerosa Espessa 20 Litros PROTETIVO AGRO,Tapmatic
54627,Protetivo Pelicula Cerosa Espessa 5 Litros PROTETIVO AGRO,Tapmatic
54628,Protetor Anticorrosivo Azul,Ultralub
54635,Protetor Auricular com Cordão em Poliamida CG 38,Carbografite
54642,Protetor Auricular em Copolímero Tipo,Carbografite
54643,Protetor Auricular em Copolímero Tipo sem Cordão CG 38M,Carbografite
54652,Protetor Contra Surto 12.5/60KA 275V FRONT,Clamper
54654,Protetor de Arraste Life 60A,Esab
54659,Protetor de Correias,Loctite
54660,Protetor de Lombar Ergonômico com Susp Tamanho g Gelfit,Toughbuilt
54663,Protetor de Lombar Ergonômico com Susp Tamanho m Gelfit,Toughbuilt
54676,"Protetor Facial de Policarbonato com Testeira Ajustável 8""/200mm 200E",Ledan
54685,Protetor Lombar Ergonômico com Suspensório 1500,Dystray
54686,Protetor para Contatos Elétricos 3Kg LC8 AR5,Tapmatic
54689,Protetor para Moldes,Wurth
54690,Protetor Solar Facial UV Fps 60,Nutriex
54692,Protetor Solar FPS 30 UV UVA 4 Litros,Nutriex
54693,Protetor Solar FPS 60 120mL com Repelente 0062802 PROFISSIONAL,Nutriex
54694,Protetor Solar UV Fps 30,Nutriex
54695,Protetor Solar UV Fps 30 com Repelente 1 Litro,Nutriex
54696,Protetor Solar FPS 60 FP-UVA 24 120ml Bisnaga,Luvex
54697,Protetor Solar FPS 60 UVA/UVB 1/3 com Repelente 2 Litros FPS 60,Nutriex
54698,Protetor Solar UV Fps 30 1 Litro,Nutriex
54699,Protetor Solar UV FPS 30 com Repelente de Insetos,Luvex
54700,Protetor Solar UV FPS 35 UVA 17 no White,Luvex
54702,Protetor Solar UV FPS 30 UVA 17,Luvex
54703,Protetor Solar UV Fps 30 com Repelente 4 Litros,Nutriex
54704,Protetor Solar UV Fps 30 com Repelente 2 Litros,Nutriex
54705,Protetor Solar UV Fps 60 1 Litro,Nutriex
54706,Protetor Solar UV Fps 60 4 Litros,Nutriex
54707,Protetor Solar UV FPS 70,Nutriex
54712,Prumo de Parede Zincado 1Kg,Cortag
54713,Prumo de Parede Zincado,Cortag
54715,Pulseira Antiestática,Hikari
54717,Pulverizador À Gasolina 14 Litros 3.9CV 63CC 920M3/H SR 450,Stihl
54719,Pulverizador Cano Longo com Caneca Plástico 9,Arprex
54721,Pulverizador com Caneca de Alumínio Curto MODELO 10A,Arprex
54722,Pulverizador Cano Longo com Canela Nylon OMEGA 9,Arprex
54731,Pulverizador Costal À Gasolina 3.5CV 56CC 750M3/H SR 420,Stihl
54738,Pulverizador Costal Manual 18 Litros SG 20,Stihl
54742,Pulverizador de Alta Pressão 5L TROMBONE,Guarany
54744,Pulverizador de Alumínio 8P,Arprex
54746,Pulverizador de Compressão Pioneiro Inox 10 Litros,Guarany
54747,Pulverizador de Compressão Pioneiro Inox 15L,Guarany
54750,"Pulverizador de Compressão Prévia 7,6 Litros",Guarany
54751,"Pulverizador de Compressão Prévia 4,7 Litros",Guarany
54754,"Pulverizador em Alumínio Curto 1/4"" MS 7-BC",Steula
54755,Pulverizador em Alumínio com Caneca de 750ml BC 52,Steula
54756,Pulverizador em Plástico 500ml 60A078.4 e,Walter Abrasivos
54758,Pulverizador Gasolina 3.9CV 63CC 14L 920M3/H SR 430,Stihl
54759,"Pulverizador Manual 1,5 Litros 3964100150 w",Wurth
54762,Pulverizador Manual 2 Litros,Lynus
54764,Pulverizador Manual 5 Litros 3964100500 w,Wurth
54766,Pulverizador Manual,Trapp
54770,Pulverizador Manual Lateral de Compressão Prévia 5 Litros,Trapp
54771,"Pulverizador Plástico 1/4"" MS 3-BC",Steula
54773,"Pulverizador Plástico Bico Longo 1/4"" MS 3-BL",Steula
54774,Pulverizador sem Caneca Alumínio Cano Longo MODELO 11L,Arprex
54776,"Pulverizador sem Caneca Alumínio Curto 1/4"" MODELO 11",Arprex
54778,Pulverizador sem Caneca Nylon Curto para Solopan OMEGA 11L,Arprex
54779,Pulverizador sem Caneca Nylon Curto OMEGA 11,Arprex
54780,Punção Alfabeto Avulso Letra a 6mm PLKF,Pld
54782,Pulverizador sem Caneca Nylon Curto para Solopan OMEGA 11S,Arprex
54783,"Punção Alfabeto em Aço 27 Peças 2,5mm",Pld
54784,Punção Alfabeto em Aço 27 Peças 2mm,Pld
54785,Punção Alfabeto em Aço 27 Peças 10mm,Pld
54786,Punção Alfabeto em Aço 27 Peças 3mm,Pld
54787,Punção Alfabeto em Aço 27 Peças 4mm,Pld
54788,Punção Alfabeto em Aço 27 Peças 5mm,Pld
54789,Punção Alfabeto em Aço 27 Peças 6mm,Pld
54790,Punção Alfabeto em Aço 27 Peças 8mm,Pld
54791,Punção Algarismo em Aço 9 Peças 12mm,Pld
54792,Punção Alfabeto em Aço com 27 Peças 12mm,Pld
54793,Punção Algarismo em Aço 2.5mm,Pld
54795,Punção Algarismo em Aço 9 Peças 10mm,Pld
54796,Punção Algarismo em Aço 9 Peças 3mm,Pld
54797,Punção Algarismo em Aço 9 Peças 4mm,Pld
54798,Punção Algarismo em Aço 9 Peças 2mm,Pld
54799,Punção Algarismo em Aço 9 Peças 5mm,Pld
54800,Punção Algarismo em Aço 9 Peças 6mm,Pld
54801,Punção Algarismo em Aço 9 Peças 8mm,Pld
54802,Punção Algarismo em Aço 9 Peças 9mm,Pld
54813,Punção de Centro 4mm X 120mm PC04,Ades
54826,"Punção Vazador 28,3mm",Ridgid
54827,Punho Expert Completo para Tochas À Gás TBI PRO,Esab-Tbi
54828,"Punção Vazador 34,6 mm",Ridgid
54833,Purgador Automático Eletrônico 576 L/h 220V,Metalplan
54835,Purificador de Ar Comprimido Odontológio 6pcm DENTAL AIR PURIFIER,Metalplan
54838,Puxador Pneumático para Funilaria ATDPP,Puma
54905,Querosene 5 Litros,Itaqua
54906,Rack Fechado para Computador com 2 Gavetas Azul R-4,Fercar
54907,Rack Móvel Aberto para Computador NR-1,Nocram
54908,Rack Móvel Fechado para Computador NR-2,Nocram
54909,Rack Móvel para Computador com Gaveta e Porta Teclado (Ref CR-29),Marcon
54910,Rack Móvel para Computador com Gaveta e Porta Teclado (Ref CR-45),Marcon
54911,Rack para Computador Aberto com 2 Gavetas R-3,Fercar
54912,Rack para Computador Fechado com Gaveta e Porta Teclado,Marcon
54913,Raspador de Pintura de 6mm X 63mm,Stanley
54914,Rack para Microcomputador Fechado com 2 Gavetas 1720x650x490mm Azul R5,Fercar
54915,Rampa Metálica para Suporte e Exposição de Automóveis,Raven
54919,Raspador de Rejunte 15mm SUPRA,Cortag
54926,Reator Externo Mercúrio 125W 220V,Hge
54928,Reator Externo Mercúrio 400W 220V,Hge
54932,Reator Externo Metal 150W 220V,Hge
54933,Reator Externo Metal 400W 220V,Hge
54934,Reator Externo Metálico 250W 220V,Hge
54935,Reator Externo Sódio 150W 220V,Hge
54936,Reator Externo Sódio 250W 220V,Hge
54937,Reator Externo Sódio 400W 220V,Hge
54938,Reator Interno Mercúrio 250W 220V,Hge
54939,Reator Interno Metal 250W 220V,Hge
54940,Reator Interno Metal 400W 220V,Hge
54941,Reator Interno Sódio 150W 220V,Hge
54942,Reator Interno Mercúrio 400W 220V,Hge
54943,Reator Interno Sódio 250W 220V,Hge
54944,Reator Interno Sódio 400W 220V,Hge
54965,"Rebitador Hidropneumático 1/4"" com Vácuo",Sigma Tools
54967,"Rebitador Hidropneumático 3/16"" Vacuo",Sigma Tools
54971,"Rebitador Manual 10"" de 4 Pontas 3/32"" a 3/16"" R250 PRO",Irwin
54972,"Rebitador Manual 4 Pontas 3/32"" a 3/16""",Stanley
54974,"Rebitador Manual 4 Pontas 3/32"" a 3/16"" R100",Irwin
54975,Rebitador Manual 4 Pontas com Cabeça Giratória 360º,Irwin
54979,Rebitador Manual Giratorio 4 Pontas,Stanley
54989,"Rebitador Pneumático 1/4"" 0.7kgh 9DR",Eda
54991,"Rebitador Pneumático 1/4"" 1894 Kgf",Puma
54996,"Rebitador Pneumático de Rosca 1/4"" 1219KGF M8",Puma
54997,"Rebitador Pneumático 3/8"" 720 Kgfm SFR 720 REB",Schulz
55002,Rebitador Pneumático para Rosca M3 a M8,Puma
55003,Rebitador Pneumático Rosca M3 a M12,PUMA
55027,Rebolo Copo Cônico 10x50mm Grão 60,Cortag
55028,Rebolo Copo Cônico 100x50mm Grão 120,Cortag
55029,Rebolo Copo Cônico 10x50mm Grão 80,Cortag
55030,Rebolo Copo Cônico 75mm X 50mm Grão 120 M14,Cortag
55031,Rebolo Copo Cônico 75mm X 50mm Grão 60 M14 G-60,Cortag
55032,Rebolo Copo Cônico 75mm X 50mm Grão 80 M14 G-80,Cortag
55043,Rebolo Diamantado 100x3mm,Carbografite
55045,Rebolo Diamantado 115mm Turbo,Nove54
55052,Rebolo Diamantado para Desbaste 115mm M14,Mtx
55190,"Recartilha 3/4"" 0,50mm 30º Direito",Cabri
55194,"Recartilha 3/4"" 0,80mm 30º Direito",Cabri
55195,"Recartilha 3/4"" 0,80mm 30º Esquerdo",Cabri
55196,"Recartilha 3/4"" 1,00mm 30º Cruzado",Cabri
55197,"Recartilha 3/4"" 1,20mm 30º Direito",Cabri
55198,"Recartilha 3/4"" 1,00mm Reto",Cabri
55199,"Recartilha 3/4"" 1,20mm 30º Esquerdo",Cabri
55200,"Recartilha 3/4"" 1,50mm 30º Cruzado",Cabri
55201,"Recartilha 3/4"" 1,50mm 30º Direito (Ref RD-936)",Cabri
55202,"Recartilha 3/4"" 1,20mm Reto",Cabri
55203,"Recartilha 3/4"" 1,50mm 30º Direito (Ref RD-936B)",Cabri
55204,"Recartilha 3/4"" 1,50mm 30º Esquerdo",Cabri
55205,"Recartilha 3/4"" 2,00mm 30º Direito",Cabri
55206,"Recartilha 3/4"" 2,00mm Reto",Cabri
55207,"Recartilha 3/4"" 2,00mm 30º Esquerdo",Cabri
55208,"Recartilha 3/4"" 2,00mm 30º Cruzado",Cabri
55209,"Recartilha 3/4"" 1,50mm Reto",Cabri
55210,"Recartilha 3/4"" Passo 1,5mm Reta HSS Largura 10mm ESPECIAL",Cabri
55227,Redução para Bico para Hidropó,Schulz
55243,Refil Azul para Giz de Linha 227g,Irwin
55245,Refil para Secador de Ar Comprimido 1Kg,Metalplan
55247,Refil Vermelho para Giz de Linha 227g,IRWIN
55248,Refil para Secador de Ar Comprimido 3Kg AIR POINT AQUASORB,Metalplan
55280,Refratômetro Portátil 0 a 32% Brix com Temperatura Automática,Instrutherm
55284,Regador Plástico Preto 10 Litros,Nove54
55287,Regador Plástico Preto 5 Litros,Nove54
55289,Régua de Alumínio para Pedreiro 2m,Novo-Horizonte
55299,Régua em Aço Inox,Carbografite
55305,"Regulador de Ar 1/4""",Puma
55306,"Regulador de Pressão 1,5 Acetileno para Cilindros MD PLUS",Condor
55308,Regulador de Pressão 10 Nitrogênio para Cilindros MD PLUS,Condor
55311,Regulador de Pressão Acetileno para Cilindros,Condor
55312,Regulador de Pressão Argonio (Ref 410144),Condor
55314,Regulador de Pressão Argônio para Cilindro,Condor
55315,Regulador de Pressão CO2 para Cilindros Nacional MDN g 30 CO2,Condor
55316,Regulador de Pressão Argonio (Ref 410145),Condor
55317,Regulador de Pressão Argônio para Cilindros,Condor
55318,Regulador de Pressão CO2 para Cilindros Importado MDN g 30 CO2,Condor
55319,Regulador de Pressão G30 Argônio para Cilindros MD PLUS,Condor
55320,Regulador de Pressão G30 Dióxido de Carbono CO² para Cilindros MD PLUS,Condor
55322,Regulador de Pressão GLP/GN,Condor
55323,Regulador de Pressão GLP/GN para Cilindros 32MH HD S 4 GLP/GN,Condor
55324,Regulador de Pressão Nitrogenio para Cilindro HANDYGAS 10 NIT,Condor
55325,Regulador de Pressão GLP para Cilindro,Condor
55326,Regulador de Pressão Nitrogênio para Cilindro MDN 10 NIT,Condor
55327,Regulador de Pressão Oxigênio para Cilindro 115/54MH HANDYGAS 10 OX,Condor
55328,Regulador de Pressão Nitrogênio para Cilindros,Condor
55329,Regulador de Pressão Oxigênio para Cilindro 155/45MH HANDYGAS 10 OX,Condor
55330,Regulador de Pressão Oxigênio para Cilindros 107MH HD S 10 OX,Condor
55331,Regulador de Pressão Oxigênio para Cilindros (Ref 405132),Condor
55332,Regulador de Pressão Oxigênio para Cilindros (Ref 407782),Condor
55333,Regulador de Pressão para Cilindro HANDYGAS g 30 CO2,Condor
55334,Regulador de Pressão para Cilindros de Oxigênio,Condor
55335,Regulador de Pressão para Cilindros,Condor
55336,Regulador de Pressão para Cilindros 50 LPM HD g 50 ARG,Condor
55337,Regulador de Pressão para Cilindros de Oxigênio 155/54MH MD 10 OX,Condor
55338,Regulador de Pressão para Cilindros Nitrogênio HANDYGAS 10 NIT,Condor
55339,Regulador de Pressão para Cilindros Propano MD PLUS 4,Condor
55340,Regulador de Pressão para Colindros,Condor
55341,Regulador para Pressão Glp 45Kg HANDYGAS,Condor
55343,Regulador de Pressão para Gás Argônio MD g 30 ARG,Condor
55546,"Removedor de Ferrugem 5 Litros (Ref 890130261, Wurth)",Wurth
55549,Removedor de Ferrugem Quimox 20 Litros RA4,Tapmatic
55550,Removedor de Ferrugem Quimox Gel 3.4kg RB3,Tapmatic
55551,Removedor de Ferrugem Quimox Gel 850g RB2,Tapmatic
55552,Removedor de Ferrugem Ultrarápido Quimox 1 Litro RA2,Tapmatic
55553,Removedor de Ferrugem Ultrarápido Quimox 5 Litros RA3,Tapmatic
55554,Removedor de Ferrugem Ultrarápido Quimox 500ml RA1,QUIMATIC
55555,Removedor de Juntas 300ml 089016 300,Wurth
55560,Removedor de Resíduos Cimento/concreto 1 Litro,Wurth
55564,Removedor de Trincas Etapa 2,Carbografite
55565,Reservatório de Ar Vertical 500 Litros 13 Bar SCS 500,Schulz
55570,Resistência 4 Temperaturas 220V 7.500W,Lorenzetti
55571,Resistência Eletrônica 220V 7.500W,Lorenzetti
55572,Resistência Loren Ultra 3 Temperaturas 110V 5.500W,Lorenzetti
55574,Resistência Loren Ultra 3 Temperaturas 220V 5.500W,Lorenzetti
55575,Resistência para Aquecedor Versátil 110V 5.500W,Lorenzetti
55577,Retentor de Ferramentas Mosquetão CG01 ml,Carbografite
55578,Respirador de Fuga II EVADE,Air Safety
55632,"Retificadeira Brushless 1300W (2""/50mm) 220V",Dewalt
55644,"Retificadeira Pneumática Angular 1/4"" 22500 Rpm",Chicago
55646,"Retificadeira Pneumática Reta 1/4"" 24000 Rpm",Chicago
55647,"Retificadeira Reta 1/4"" 450W 25000RPM 220V",Dewalt
55652,Retificadora Diamantada HC 8'' 50x12.7mm,Steel Diamond
55656,Retificadora Diamantada hp 8'' 60x10mm,Steel Diamond
55657,Revelador de Trincas Etapa 3,Carbografite
55659,Retificadora Diamantada HC 12'' 50x12.7mm,Steel Diamond
55671,Riscador de Pisos e Azulejos 130X220mm,Irwin
55674,Riscador de Fórmica,Cortag
55697,Roçadeira Elétrica 600W 127V FSE 60,Stihl
55698,Roçadeira Elétrica 600W 220V FSE 60,Stihl
55701,"Roçadeira Gasolina Costal 2.7CV 41,6CC 2T Trimcut C 32-2 FR 410 TRIMCUT C 32-2",Stihl
55702,"Roçadeira Gasolina Lateral 2,7CV 41,6 CC 2T Trimcut 42-2 FS 291-L - TRIMCUT C 42-2",Stihl
55703,Roçadeira Gasolina Lateral 2.3CV 37.7CC 2T TRIMCUT 42-2 FS 221-L - TRIMCUT C 42-2,Stihl
55707,"Roçadeira Gasolina Lateral 3CV 45,6CC 2T Trimcut 42-2 FS 460-L - TRIMCUT C 42-2",Stihl
55711,"Roçadeira Gasolina Lateral 2CV 37,7CC 2T TRIMCUT C 42-2 FS 161-L - TRIMCUT C 42-2",Stihl
55745,Roda de Borracha Elástica 150x38mm,Tellure
55747,Roda de Borracha Elástica 150x50mm 300Kg com Rolamento,Tellure
55748,Roda de Corte de Aço Inoxidável E635 35S,Ridgid
55751,"Roda de Ferro Fundido 4"" Eixo 3/4""",Marcon
55752,"Roda de Ferro Fundido 6"" Fixa e Giratória",Marcon
55826,Roda em Poliuretano 150x38mm,Tellure
55827,Roda em Poliuretano 150x38mm 175Kg com Rolamento,Tellure
55830,Roda em Poliuretano 150x48mm 400Kg com Rolamento,Tellure
55839,"Roda Maciça 12"" Rolete Aro de Aço RM-6",Marcon
55840,"Roda Maciça 4"" Chapa de Aço 60kg",Marcon
55841,"Roda Maciça 14"" com Rolete e Aro",Marcon
55842,"Roda Maciça 10"" Aro de Borracha",Marcon
55843,"Roda Maciça 8"" Rolamento e Aro",Marcon
55844,"Roda Maciça 9"" Rolete/aro Chapa de Aço",Marcon
55845,"Roda Maciça de Ferro 3.1/4"" Eixo 3/4""",Marcon
55846,"Roda Maciça de Ferro Fundido 3"" Eixo 3/4""",Marcon
55847,"Roda Maciça de Ferro 2 1/4"" Eixo 1/2""",Marcon
55854,Roda Nylon 125x38mm,Tellure
55856,Roda Nylon 150x38mm,Tellure
55857,Roda Nylon 125x48mm,Tellure
55861,"Roda Pneu/câmara 3,25 X 8"" e Rolamento Alumínio",Marcon
55863,Roda Pneumática 3.25x8 Rolete/aro Chapa Aço,Marcon
55865,Roda Pneumática 3.50x8 Rolete/aro Chapa de Aço,Marcon
55866,"Roda Pneumática 3,5x8"" com Rolamento de Esferas",Marcon
55867,Roda Poliuretano TR 100x50mm 600Kg com Rolamento,Tellure
55868,"Roda Poliuretano 4.1/2"" Eixo 3/4""",Marcon
55869,Roda Poliuretano TR 125x38mm 450Kg com Rolamento,Tellure
55870,Roda Poliuretano TR 125x50mm,Tellure
55871,Roda Poliuretano TR 125x50mm 650Kg com Rolamento,Tellure
55872,Roda Poliuretano TR 150x38mm,Tellure
55899,"Rodízio Fixo 4"" sem Freio Poliuretano",Marcon
55914,"Rodízio Fixo Nylon sem Freio 6.5/8"" X 50mm",Marcon
55915,"Rodízio Fixo sem Freio 3"" Borracha 40kg",Marcon
55916,"Rodízio Fixo sem Freio 4"" Borracha 88kg",Marcon
55917,"Rodízio Fixo sem Freio 5"" Poliuretano",Marcon
55918,"Rodízio Fixo sem Freio 6"" Poliuretano",Marcon
55919,"Rodízio Fixo sem Freio 6"" Borracha",Marcon
55986,"Rodízio Giratório com Freio 4"" 76x56 Borracha 88kg",Marcon
55987,"Rodízio Giratório com Freio 6"" Borracha",Marcon
55988,"Rodízio Giratório com Freio 4"" 80x60 Borracha 60kg",Marcon
55990,"Rodízio Giratório com Freio 6"" Poliuretano",Marcon
55992,"Rodízio Giratório de Poliuretano 6""",Marcon
56002,"Rodízio Giratório Nylon sem Freio 6.5/8"" X 50mm",Marcon
56003,Rodízio Giratório Pesado Borracha Placa 150x50mm,Tellure
56004,Rodízio Giratório Pesado Borracha Placa 125x50mm,Tellure
56005,"Rodízio Giratório sem Freio 4"" Poliuretano",Marcon
56006,"Rodízio Giratório Pesado de Poliuretano 4"" 180Kg com Freio",Marcon
56007,Rodízio Giratório Pesado Placa 200x50mm 400Kg Borracha Elástica,Tellure
56008,"Rodízio Giratório sem Freio 3"" Borracha 40kg",Marcon
56009,"Rodízio Giratório sem Freio 5"" Poliuretano",Marcon
56011,Rodízio Leve Giratório 100x28mm Placa 90Kg Borracha com Freio,Tellure
56018,Rodo de Borracha para Hidropó,Schulz
56076,rolo de Espuma 5cm com Suporte,Dragon
56077,rolo de Espuma 23cm sem Suporte,Nove54
56079,rolo de Espuma para Pintura 15cm com Suporte,Nove54
56080,rolo de Espuma com Suporte 23cm,Castor
56084,rolo de Espuma para Pintura 5cm com Suporte,Nove54
56086,rolo de Espuma para Pintura 9cm com Suporte,Nove54
56089,rolo de Lã 5cm com Suporte,Dragon
56091,rolo de Lã para Pintura 15cm com Suporte,Nove54
56093,"rolo de Lã para Pintura 23cm sem Suporte (Ref 6241660023, Nove54)",Nove54
56096,"rolo de Lã para Pintura 9cm com Suporte (Ref 6241660009, Nove54)",Nove54
56097,"rolo de Lã para Pintura 5cm com Suporte (Ref 6241660005, Nove54)",Nove54
56098,rolo de Lã Poliamida 9cm Antigotas,Atlas
56100,rolo de Lã Poliamida Antigota 15cm,Atlas
56101,rolo de Lã Sintética Anti Gota 9cm,Roma
56103,rolo de Lã Sintética Anti Gota 15cm,Roma
56120,rolo de Pintura Antigotas Poliamida 23cm,Atlas
56122,rolo de Pintura em Lã Sintética 23cm com Suporte,Castor
56132,"Rosca Postiça Helicoil m 5,00 X 0,80 X 1,5D 33073 HT",Ht
56133,"Rosca Postiça Helicoil M12 X 1,75 X 1,5D 33077 HT",Ht
56134,Rosca Postiça Helicoil M10 X 1.5 X 1.5D 33076 HT,Ht
56135,"Rosca Postiça Helicoil M6 X 1,0 X 1,5D 33074 HT",Ht
56136,"Rosca Postiça Helicoil M8 X 1,25 X 1,5D 25 Peças 33075 HT",Ht
56137,"Rosca Postiça UNC 5/8"" 2XD Helicoil",Bollhoff
56138,"Roseta para Retificar 1.3/4"" X 3/8"" com 16 Peças NR 30",Bertel
56140,"Roseta para Retificar 1.1/2"" X 1/4"" com 4 Peças NR 22",Bertel
56142,"Rosca Postiça UNC M16 X 2 com 14 Peças 95,0030",Rocast
56143,"Roseta para Retificar 1.1/8"" X 1/4"" com 4 Peças NR 20",Bertel
56144,"Rosqueadeira Elétrica 1/2"" a 2"" 2000W 220V",Ferrari
56145,"Rosqueadeira Elétrica 1/2"" a 2"" 2300W Portátil 220V MX - 02D",Merax
56146,"Rosqueadeira Elétrica 1/2"" a 2"" 750W 220V Monofásico Z1T- R2 a",Merax
56147,Rosqueadeira Elétrica 1/2'' a 2'' BSPT 220V,Ridgid
56149,"Rosqueadeira Elétrica 1/2"" a 2"" BSPT 750W Monofásico 220V Z1T- R2",Merax
56150,"Rosqueadeira Elétrica 1/2"" a 4"" 750W Monofásica 220V",Merax
56151,"Rosqueadeira Elétrica 1/2"" a 4"" BSPT 220V 1224",Ridgid
56152,"Rosqueadeira Elétrica 1/2"" a 4"" BSPT 220V ROPOWER 1100",Rothenberger
56153,"Rosqueadeira Elétrica Profissional BSP 1/2"" a 2"" 900W 220V",Ferrari
56154,"Rosqueadeira Elétrica 1/2"" a 4"" NPT 220V 1224",Ridgid
56155,"Rosqueadeira Elétrica Industrial 1/2"" a 4"" BSP 110/220V RE-4",Ferrari
56156,"Rosqueadeira Elétrica Profissional BSP 1/2"" a 4"" 900W 220V",Ferrari
56157,Rosqueadeira Pneumática 12mm,Puma
56158,Rosqueadeira Pneumática Vertical/horizontal 1.000W,Manrod
56160,"Rosqueadeira Portátil Elétrica 1/2"" a 1.1/4"" 1800W 220V",Merax
56165,Sabre 12'' 30cm 1.1mm 0.043'' 3/8'' para,Stihl
56166,Sabre 13'' 33cm 1.6mm 0.63'' 3/8'',Stihl
56167,Sabre 13'' 32cm 1.6mm 0.63'' 325'',Stihl
56168,Sabre 14'' 35cm 1.3mm 0.050'' 3/8'' para,Stihl
56169,Sabre 16'' 40cm 1.6mm 0.063'' 3/8'' para,Stihl
56170,Sabre 14'' 35cm 1.1mm 0.043'' 3/8'',Stihl
56171,Sabre 16'' 40cm 1.6mm 0.063'' 325'',Stihl
56173,"Sabre 4'' 10cm 1.1mm/0.043""",Stihl
56174,"Sabre 30"" 75cm 1.6mm/0.63"" 3/8"" MS064/066/650/660 DUROMATIC",Stihl
56176,Sabre 20'' 50cm 1.6mm 0.063'' 3/8'' para,Stihl
56177,Saca Filtro com Cinta Pequena,Lupus
56183,Saca Filtro de Cinta Grande para Caminhões e Vans 100-110mm 770,Jactoil
56184,Saca Filtro de Cinta Grande,Lupus
56185,Saca Filtro de Cinta Borracha Extra Grande,Lupus
56186,Saca Filtro de Cinta Média,Lupus
56187,"Saca Filtro de Combustível com Encaixe de 1/2"" 80 mm",Raven
56211,Saca Filtro Secador de Ar para Sistema de Freios com Abertura 127 a,Raven
56487,Saco de Bloqueio de Plugue Elétrico Grande 110/460V SBPG,Tagout
56496,Sangrador de Freios por Controle Manual,Planatc
56497,Sapato de Segurança Bidensidade Elástico sem Bico N°38,U-Safe
56499,Sapato de Segurança Bidensidade Elástico sem Bico N°39,U-Safe
56500,Sapato de Segurança com Cadarço com Bico de PVC CA,Bracol
56501,Sapato de Segurança com Elástico Couro Preto Bico Composite CA,Bracol
56502,Sapato de Segurança com Elástico Microfibra Preto Bico Composite CA,Bracol
56503,Sapato de Segurança de Amarrar com Bico de Aço Vaqueta CA,Bracol
56504,Sapato de Segurança Preto com Elástico Bico de Aço,Bracol
56505,Sapato de Segurança Preto com Cadarço e Bico de Aço,Bracol
56506,Sapato de Segurança Couro Sola Poliuretano Cadarço CA,Bracol
56507,Sapato de Segurança de Amarrar Solado Poliuretano CA,Bracol
56508,Sapato de Segurança Preto com Elástico de Bico PVC CA,Bracol
56509,Sapato de Seguranca PU com Bico de PVC Vaqueta,Bracol
56510,Sapato de Segurança Preto PU com Elástico com Bico de PVC CA,U-Safe
56511,Sapato de Segurança PU Elástico com Bico de PVC,Bravo
56512,Sapato de Segurança PU com Bico de Aço CA,Bracol
56513,Sapato de Segurança PU Preto com Bico de PVC CA,Bracol
56514,Scanner Automotivo Injeção Eletrônica com Tablet,Raven
56516,Scanner Automotivo Injeção Eletrônica sem Tablet,Raven
56518,Secador Air Point 16 Pcm para Ponto de Uso AIR POINT,Metalplan
56519,Secador de Ar 20 Pcm para Ponto de Uso D4,Metalplan
56520,Secador de Ar 20pcm 10 Graus 220V,Metalplan
56521,Secador de Ar 10pcm para Ponto de Uso AIR POINT MINI,Metalplan
56522,Secador de Ar 32 Pcm para Ponto de Uso D6,Metalplan
56523,Secador de Ar 40 Pcm com Pré e Pós Filtro 10 Graus 220V,Metalplan
56524,Secador de Ar 110 Pcm com Pré e Pós Filtro 10 Graus 220V,Metalplan
56525,Secador de Ar 40pcm com Pré e sem Pós Filtro 220V SRS 40 COMPACT,Schulz
56526,Secador de Ar 6pcm para Ponto de Uso TOTALPOINT,Metalplan
56527,Secador de Ar 70 Pcm com Pré e Pós Filtro 10 Graus 220V,Metalplan
56528,Secador de Piso 520W 1400RPM 220V AB 30,Karcher
56554,Separador de Ar e Oléo,Metalplan
56559,Seringa 10ml Transparente Caixa com 40,Loctite
57410,"Serrote Profissional 12""",Stanley
57425,Serrote Jack Fest 22'',Irwin
57434,"Serrote para Gesso Drywall 6""",Stanley
57436,Serrote para Poda de 180 mm Dobrável,Robust
57449,"Serrote Profissional 22""",Stanley
57451,"Serrote Profissional 24""",Stanley
57488,Sinalização de Saída Verde Bivolt,Segurimax
57492,Sistema Alinhamento Laser TKSA 71,Skf
57493,Sistema Alinhamento Laser TKSA 41,Skf
57495,Sistema de Alinhamento Laser TKSA 11,Skf
57496,Sistema de Filtragem Bio-circle Auto Care 55Z963 BIO-CICLE AUTO CARE,Walter Abrasivos
57497,Sistema de Movimentação 150KG,Cortag
57499,Solução Neutralizante Surfox-n 5 Litros,Walter Abrasivos
57500,Software para Instrumentos Diversos Equipamentos,Instrutherm
57502,Sonda de Câmera Articulada Bidirecional 4.5mm X 1m,Flir
57503,Sonda de Articulação 4 Vias 3.9mm X 2m,Flir
57504,Sonda de Câmera 5.5mm X 1m 640x480 Pixels P/boroscopio VS80,Flir
57505,Sonda de Câmera Articulada de Quatro Vias P/VS80 30 Metros,Flir
