id,nome,marca
54744,Pulverizador de Alumínio 8P,Arprex
54746,Pulverizador de Compressão Pioneiro Inox 10 Litros,Guarany
54747,Pulverizador de Compressão Pioneiro Inox 15L,Guarany
54750,"Pulverizador de Compressão Prévia 7,6 Litros",Guarany
54751,"Pulverizador de Compressão Prévia 4,7 Litros",Guarany
54754,"Pulverizador em Alumínio Curto 1/4"" MS 7-BC",Steula
54755,Pulverizador em Alumínio com Caneca de 750ml BC 52,Steula
54756,Pulverizador em Plástico 500ml 60A078.4 e,Walter Abrasivos
54758,Pulverizador Gasolina 3.9CV 63CC 14L 920M3/H SR 430,Stihl
54759,"Pulverizador Manual 1,5 Litros 3964100150 w",Wurth
54762,Pulverizador Manual 2 Litros,Lynus
54764,Pulverizador Manual 5 Litros 3964100500 w,Wurth
54766,Pulverizador Manual,Trapp
54770,Pulverizador Manual Lateral de Compressão Prévia 5 Litros,Trapp
54771,"Pulverizador Plástico 1/4"" MS 3-BC",Steula
54773,"Pulverizador Plástico Bico Longo 1/4"" MS 3-BL",Steula
54774,Pulverizador sem Caneca Alumínio Cano Longo MODELO 11L,Arprex
54776,"Pulverizador sem Caneca Alumínio Curto 1/4"" MODELO 11",Arprex
54778,Pulverizador sem Caneca Nylon Curto para Solopan OMEGA 11L,Arprex
54779,Pulverizador sem Caneca Nylon Curto OMEGA 11,Arprex
54780,Punção Alfabeto Avulso Letra a 6mm PLKF,Pld
54782,Pulverizador sem Caneca Nylon Curto para Solopan OMEGA 11S,Arprex
54783,"Punção Alfabeto em Aço 27 Peças 2,5mm",Pld
54784,Punção Alfabeto em Aço 27 Peças 2mm,Pld
54785,Punção Alfabeto em Aço 27 Peças 10mm,Pld
54786,Punção Alfabeto em Aço 27 Peças 3mm,Pld
54787,Punção Alfabeto em Aço 27 Peças 4mm,Pld
54788,Punção Alfabeto em Aço 27 Peças 5mm,Pld
54789,Punção Alfabeto em Aço 27 Peças 6mm,Pld
54790,Punção Alfabeto em Aço 27 Peças 8mm,Pld
54791,Punção Algarismo em Aço 9 Peças 12mm,Pld
54792,Punção Alfabeto em Aço com 27 Peças 12mm,Pld
54793,Punção Algarismo em Aço 2.5mm,Pld
54795,Punção Algarismo em Aço 9 Peças 10mm,Pld
54796,Punção Algarismo em Aço 9 Peças 3mm,Pld
54797,Punção Algarismo em Aço 9 Peças 4mm,Pld
54798,Punção Algarismo em Aço 9 Peças 2mm,Pld
54799,Punção Algarismo em Aço 9 Peças 5mm,Pld
54800,Punção Algarismo em Aço 9 Peças 6mm,Pld
54801,Punção Algarismo em Aço 9 Peças 8mm,Pld
54802,Punção Algarismo em Aço 9 Peças 9mm,Pld
54813,Punção de Centro 4mm X 120mm PC04,Ades
54826,"Punção Vazador 28,3mm",Ridgid
54827,Punho Expert Completo para Tochas À Gás TBI PRO,Esab-Tbi
54828,"Punção Vazador 34,6 mm",Ridgid
54831,Punho Saca Fusível PSFNH,Weg
54833,Purgador Automático Eletrônico 576 L/h 220V,Metalplan
54835,Purificador de Ar Comprimido Odontológio 6pcm DENTAL AIR PURIFIER,Metalplan
54838,Puxador Pneumático para Funilaria ATDPP,Puma
54848,Quadro Comando Chapa Sobrepor Aço 1200X800X400MM,Cemar
54852,Quadro Comando Chapa Sobrepor CA 500x400x200mm C/FL,Cemar
54853,Quadro de Comando Chapa de Aço 200x200x120mm Sobrepor Standard QCS,Cemar
54854,Quadro Comando Chapa Sobrepor CA 800x600x200mm C/FL,Cemar
54857,Quadro de Comando Chapa de Aço 300x200x200mm Sobrepor Standard QCS,Cemar
54858,Quadro de Comando Chapa de Aço 400x400x200mm Sobrepor Standard QCS,Cemar
54859,Quadro de Comando Chapa de Aço 300x300x200mm Sobrepor Standard QCS,Cemar
54860,Quadro de Comando Chapa de Aço 400x300x200mm Sobrepor Standard QCS,Cemar
54861,Quadro de Comando Chapa de Aço 600x400x200mm Sobrepor Standard QCS,Cemar
54862,Quadro de Comando Chapa de Aço 600x400x250mm Sobrepor Standard QCS,Cemar
54863,Quadro de Comando Chapa de Aço 500x400x200mm Sobrepor Standard QCS,Cemar
54864,Quadro de Comando Chapa de Aço 500x500x200mm Sobrepor Standard QCS,Cemar
54865,Quadro de Comando Chapa de Aço 500x500x250mm Sobrepor Standard QCS,Cemar
54866,Quadro de Comando Chapa de Aço 600x500x200mm Sobrepor Standard QCS,Cemar
54867,Quadro de Comando Chapa de Aço 600x600x200mm Sobrepor Standard QCS,Cemar
54868,Quadro de Comando Chapa de Aço 600x500x250mm Sobrepor Standard QCS,Cemar
54869,Quadro de Comando PVC 300x200x130mm Sobrepor CCP,Cemar
54870,Quadro de Comando Chapa de Aço 600x600x250mm Sobrepor Standard QCS,Cemar
54871,Quadro de Comando Chapa de Aço 800x600x200mm Sobrepor Standard QCS,Cemar
54872,Quadro de Comando Chapa de Aço 800x600x250mm Sobrepor Standard QCS,Cemar
54874,Quadro de Comando PVC 450x300x200mm Sobrepor CCP,Cemar
54875,Quadro de Sobrepor PVC para 4 Disjuntores,Steck
54879,Quadro para 12 Disjuntores PVC 328x235x102mm Embutir,Legrand
54880,Quadro para 12 Disjuntores PVC 328x235x107mm Sobrepor,Cemar
54881,"Quadro para 2 Disjuntores PVC 50x142x70,5mm Sobrepor",Steck
54882,Quadro para 16 Disjuntores 100A Chapa de Aço 334x394x91mm Sobrepor QDSTN II-U 16/12 100,Cemar
54883,Quadro para 16 Disjuntores 100A Chapa de Aço 360x320x330mm Embutir QDETN II-U 16/12 100,Cemar
54884,Quadro para 24 Disjuntores 150A Chapa de Aço 442x636x370mm Embutir QDETG II-U-24/18 150,Cemar
54885,Quadro para 24 Disjuntores PVC 328x235x103mm Embutir,Legrand
54886,Quadro para 28 Disjuntores 100A Chapa de Aço 334x496x91mm Sobrepor QDSTN II-U 28/20 100,Cemar
54887,Quadro para 24 Disjuntores PVC 328x385x108mm Sobrepor,Cemar
54888,Quadro para 28 Disjuntores 100A Chapa de Aço 360x522x330mm Embutir QDETN II-U 28/20 100,Cemar
54889,Quadro para 34 Disjuntores 100A Chapa de Aço 334x574x91mm Sobrepor QDSTN II-U 34/24 100,Cemar
54890,Quadro para 34 Disjuntores 100A Chapa de Aço 360x573x330mm Embutir QDETN II-U 34/24 100,Cemar
54891,Quadro para 34 Disjuntores 150A Chapa de Aço 442x713x370mm Embutir QDETG II-U-34/24 150,Cemar
54892,Quadro para 36 Disjuntores PVC 328x535x103mm Embutir,Legrand
54893,Quadro para 4 Disjuntores PVC 184x215x98mm Embutir,Legrand
54894,"Quadro para 4 Disjuntores PVC 94x142x70,5mm Sobrepor",Steck
54895,Quadro para 48 Disjuntores PVC 765x328x103mm Embutir,Legrand
54896,Quadro para 44 Disjuntores 100A Chapa de Aço 334x649x91mm Sobrepor QDSTN II-U 44/32 100,Cemar
54897,Quadro para 44 Disjuntores 150A Chapa de Aço 442x815x370mm Embutir QDETG II-U-44/32 150,Cemar
54898,Quadro para 56 Disjuntores 225A Chapa de Aço 520x996x446mm Embutir QDETG II-U-56/40 225,Cemar
54899,Quadro Telefônico de Comando Chapa de Aço 200x200x135mm Embutir TLBE-2 FP,Cemar
54900,Quadro Telefônico de Comando Chapa de Aço 300x300x135mm Embutir TLBE-2A FP,Cemar
54901,Quadro Telefônico de Comando Chapa de Aço 400x400x135mm Embutir TLBE-3 FP,Cemar
54902,Quadro Telefônico de Comando Chapa de Aço 500x500x135mm Embutir TLBE-3A FP,Cemar
54903,Quadro Telefônico de Comando Chapa de Aço 600x600x135mm Embutir TLBE-4 FP,Cemar
54904,Quadro Telefônico de Comando Chapa de Aço 800x800x135mm Embutir TLBE-4 FP,Cemar
54905,Querosene 5 Litros,Itaqua
54906,Rack Fechado para Computador com 2 Gavetas Azul R-4,Fercar
54907,Rack Móvel Aberto para Computador NR-1,Nocram
54908,Rack Móvel Fechado para Computador NR-2,Nocram
54909,Rack Móvel para Computador com Gaveta e Porta Teclado (Ref CR-29),Marcon
54910,Rack Móvel para Computador com Gaveta e Porta Teclado (Ref CR-45),Marcon
54911,Rack para Computador Aberto com 2 Gavetas R-3,Fercar
54912,Rack para Computador Fechado com Gaveta e Porta Teclado,Marcon
54913,Raspador de Pintura de 6mm X 63mm,Stanley
54914,Rack para Microcomputador Fechado com 2 Gavetas 1720x650x490mm Azul R5,Fercar
54915,Rampa Metálica para Suporte e Exposição de Automóveis,Raven
54919,Raspador de Rejunte 15mm SUPRA,Cortag
54920,"Raspador de Rejuntes com Lâmina SLIM 1,5mm Wídia",Cortag
54926,Reator Externo Mercúrio 125W 220V,Hge
54928,Reator Externo Mercúrio 400W 220V,Hge
54932,Reator Externo Metal 150W 220V,Hge
54933,Reator Externo Metal 400W 220V,Hge
54934,Reator Externo Metálico 250W 220V,Hge
54935,Reator Externo Sódio 150W 220V,Hge
54936,Reator Externo Sódio 250W 220V,Hge
54937,Reator Externo Sódio 400W 220V,Hge
54938,Reator Interno Mercúrio 250W 220V,Hge
54939,Reator Interno Metal 250W 220V,Hge
54940,Reator Interno Metal 400W 220V,Hge
54941,Reator Interno Sódio 150W 220V,Hge
54942,Reator Interno Mercúrio 400W 220V,Hge
54943,Reator Interno Sódio 250W 220V,Hge
54944,Reator Interno Sódio 400W 220V,Hge
54965,"Rebitador Hidropneumático 1/4"" com Vácuo",Sigma Tools
54967,"Rebitador Hidropneumático 3/16"" Vacuo",Sigma Tools
54969,"Rebitador Hidropneumático 3/16"" 1090KGF para Rebite de Alumínio",Sigma Tools
54971,"Rebitador Manual 10"" de 4 Pontas 3/32"" a 3/16"" R250 PRO",Irwin
54972,"Rebitador Manual 4 Pontas 3/32"" a 3/16""",Stanley
54974,"Rebitador Manual 4 Pontas 3/32"" a 3/16"" R100",Irwin
54975,Rebitador Manual 4 Pontas com Cabeça Giratória 360º,Irwin
54979,Rebitador Manual Giratorio 4 Pontas,Stanley
54989,"Rebitador Pneumático 1/4"" 0.7kgh 9DR",Eda
54990,Rebitador Pneumática Rebite Rosca,Sigma Tools
54991,"Rebitador Pneumático 1/4"" 1894 Kgf",Puma
54995,"Rebitador Pneumático 3/16"" 720 Kgf para Rebite de Alumínio",Chicago
54996,"Rebitador Pneumático de Rosca 1/4"" 1219KGF M8",Puma
54997,"Rebitador Pneumático 3/8"" 720 Kgfm SFR 720 REB",Schulz
54998,"Rebitador Pneumático para Rebites 1/4"" 1603 Kgf",Puma
54999,"Rebitador Pneumático para Rebites 3/16"" 1.219kgf",Puma
55000,"Rebitador Pneumático para Rebites 3/16""",Puma
55002,Rebitador Pneumático para Rosca M3 a M8,Puma
55003,Rebitador Pneumático Rosca M3 a M12,PUMA
55012,Rebite para Suporte PCLN - 12 174.3.861,Blacktools
55013,"Rebite Repuxo 4,8x16mm Alumínio com 50 Peças",Nove54
55014,"Rebite Repuxo 4,8x10mm Alumínio com 50 Peças",Nove54
55015,"Rebite Repuxo Alumínio 3,1 X 8mm com 20 Peças",Fixtil
55016,"Rebite Repuxo Alumínio 3,1 X 14mm com 20 Peças",Fixtil
55017,"Rebite Repuxo Alumínio 3,1 X 10mm com 20 Peças",Fixtil
55018,"Rebite Repuxo Alumínio 3,1 X 12mm com 20 Peças",Fixtil
55019,Rebite Repuxo Alumínio 3.10 X 6.00mm com 20 Peças,Fixtil
55020,"Rebite Repuxo Alumínio 4,76 X 16mm com 10 Peças",Fixtil
55021,"Rebite Repuxo Alumínio 4,76 X 10mm com 10 Peças",Fixtil
55022,"Rebite Repuxo Alumínio 4,76 X 12mm com 10 Peças",Fixtil
55023,Rebite Repuxo Alumínio 4 X 10mm com 20 Peças,Fixtil
55024,Rebite Repuxo Alumínio 4 X 12mm com 20 Peças,Fixtil
55025,Rebite Repuxo Alumínio 4 X 16mm com 20 Peças,Fixtil
55026,Rebite Repuxo Alumínio 4 X 8mm com 20 Peças,Fixtil
55027,Rebolo Copo Cônico 10x50mm Grão 60,Cortag
55028,Rebolo Copo Cônico 100x50mm Grão 120,Cortag
55029,Rebolo Copo Cônico 10x50mm Grão 80,Cortag
55030,Rebolo Copo Cônico 75mm X 50mm Grão 120 M14,Cortag
55031,Rebolo Copo Cônico 75mm X 50mm Grão 60 M14 G-60,Cortag
55032,Rebolo Copo Cônico 75mm X 50mm Grão 80 M14 G-80,Cortag
55043,Rebolo Diamantado 100x3mm,Carbografite
55045,Rebolo Diamantado 115mm Turbo,Nove54
55052,Rebolo Diamantado para Desbaste 115mm M14,Mtx
55059,Rebolo para Afiação de Brocas,Carbografite
55190,"Recartilha 3/4"" 0,50mm 30º Direito",Cabri
55194,"Recartilha 3/4"" 0,80mm 30º Direito",Cabri
55195,"Recartilha 3/4"" 0,80mm 30º Esquerdo",Cabri
55196,"Recartilha 3/4"" 1,00mm 30º Cruzado",Cabri
55197,"Recartilha 3/4"" 1,20mm 30º Direito",Cabri
55198,"Recartilha 3/4"" 1,00mm Reto",Cabri
55199,"Recartilha 3/4"" 1,20mm 30º Esquerdo",Cabri
55200,"Recartilha 3/4"" 1,50mm 30º Cruzado",Cabri
55201,"Recartilha 3/4"" 1,50mm 30º Direito (Ref RD-936)",Cabri
55202,"Recartilha 3/4"" 1,20mm Reto",Cabri
55203,"Recartilha 3/4"" 1,50mm 30º Direito (Ref RD-936B)",Cabri
55204,"Recartilha 3/4"" 1,50mm 30º Esquerdo",Cabri
55205,"Recartilha 3/4"" 2,00mm 30º Direito",Cabri
55206,"Recartilha 3/4"" 2,00mm Reto",Cabri
55207,"Recartilha 3/4"" 2,00mm 30º Esquerdo",Cabri
55208,"Recartilha 3/4"" 2,00mm 30º Cruzado",Cabri
55209,"Recartilha 3/4"" 1,50mm Reto",Cabri
55210,"Recartilha 3/4"" Passo 1,5mm Reta HSS Largura 10mm ESPECIAL",Cabri
55227,Redução para Bico para Hidropó,Schulz
55243,Refil Azul para Giz de Linha 227g,Irwin
55245,Refil para Secador de Ar Comprimido 1Kg,Metalplan
55247,Refil Vermelho para Giz de Linha 227g,IRWIN
55248,Refil para Secador de Ar Comprimido 3Kg AIR POINT AQUASORB,Metalplan
55280,Refratômetro Portátil 0 a 32% Brix com Temperatura Automática,Instrutherm
55284,Regador Plástico Preto 10 Litros,Nove54
55287,Regador Plástico Preto 5 Litros,Nove54
55289,Régua de Alumínio para Pedreiro 2m,Novo-Horizonte
55299,Régua em Aço Inox,Carbografite
55305,"Regulador de Ar 1/4""",Puma
55306,"Regulador de Pressão 1,5 Acetileno para Cilindros MD PLUS",Condor
55308,Regulador de Pressão 10 Nitrogênio para Cilindros MD PLUS,Condor
55311,Regulador de Pressão Acetileno para Cilindros,Condor
55312,Regulador de Pressão Argonio (Ref 410144),Condor
55314,Regulador de Pressão Argônio para Cilindro,Condor
55315,Regulador de Pressão CO2 para Cilindros Nacional MDN g 30 CO2,Condor
55316,Regulador de Pressão Argonio (Ref 410145),Condor
55317,Regulador de Pressão Argônio para Cilindros,Condor
55318,Regulador de Pressão CO2 para Cilindros Importado MDN g 30 CO2,Condor
55319,Regulador de Pressão G30 Argônio para Cilindros MD PLUS,Condor
55320,Regulador de Pressão G30 Dióxido de Carbono CO² para Cilindros MD PLUS,Condor
55322,Regulador de Pressão GLP/GN,Condor
55323,Regulador de Pressão GLP/GN para Cilindros 32MH HD S 4 GLP/GN,Condor
55324,Regulador de Pressão Nitrogenio para Cilindro HANDYGAS 10 NIT,Condor
55325,Regulador de Pressão GLP para Cilindro,Condor
55326,Regulador de Pressão Nitrogênio para Cilindro MDN 10 NIT,Condor
55327,Regulador de Pressão Oxigênio para Cilindro 115/54MH HANDYGAS 10 OX,Condor
55328,Regulador de Pressão Nitrogênio para Cilindros,Condor
55329,Regulador de Pressão Oxigênio para Cilindro 155/45MH HANDYGAS 10 OX,Condor
55330,Regulador de Pressão Oxigênio para Cilindros 107MH HD S 10 OX,Condor
55331,Regulador de Pressão Oxigênio para Cilindros (Ref 405132),Condor
55332,Regulador de Pressão Oxigênio para Cilindros (Ref 407782),Condor
55333,Regulador de Pressão para Cilindro HANDYGAS g 30 CO2,Condor
55334,Regulador de Pressão para Cilindros de Oxigênio,Condor
55335,Regulador de Pressão para Cilindros,Condor
55336,Regulador de Pressão para Cilindros 50 LPM HD g 50 ARG,Condor
55337,Regulador de Pressão para Cilindros de Oxigênio 155/54MH MD 10 OX,Condor
55338,Regulador de Pressão para Cilindros Nitrogênio HANDYGAS 10 NIT,Condor
55339,Regulador de Pressão para Cilindros Propano MD PLUS 4,Condor
55340,Regulador de Pressão para Colindros,Condor
55341,Regulador para Pressão Glp 45Kg HANDYGAS,Condor
55343,Regulador de Pressão para Gás Argônio MD g 30 ARG,Condor
55546,"Removedor de Ferrugem 5 Litros (Ref 890130261, Wurth)",Wurth
55549,Removedor de Ferrugem Quimox 20 Litros RA4,Tapmatic
55550,Removedor de Ferrugem Quimox Gel 3.4kg RB3,Tapmatic
55551,Removedor de Ferrugem Quimox Gel 850g RB2,Tapmatic
55552,Removedor de Ferrugem Ultrarápido Quimox 1 Litro RA2,Tapmatic
55553,Removedor de Ferrugem Ultrarápido Quimox 5 Litros RA3,Tapmatic
55554,Removedor de Ferrugem Ultrarápido Quimox 500ml RA1,QUIMATIC
55555,Removedor de Juntas 300ml 089016 300,Wurth
55560,Removedor de Resíduos Cimento/concreto 1 Litro,Wurth
55564,Removedor de Trincas Etapa 2,Carbografite
55565,Reservatório de Ar Vertical 500 Litros 13 Bar SCS 500,Schulz
55570,Resistência 4 Temperaturas 220V 7.500W,Lorenzetti
55571,Resistência Eletrônica 220V 7.500W,Lorenzetti
55572,Resistência Loren Ultra 3 Temperaturas 110V 5.500W,Lorenzetti
55574,Resistência Loren Ultra 3 Temperaturas 220V 5.500W,Lorenzetti
55575,Resistência para Aquecedor Versátil 110V 5.500W,Lorenzetti
55577,Retentor de Ferramentas Mosquetão CG01 ml,Carbografite
55578,Respirador de Fuga II EVADE,Air Safety
55632,"Retificadeira Brushless 1300W (2""/50mm) 220V",Dewalt
55644,"Retificadeira Pneumática Angular 1/4"" 22500 Rpm",Chicago
55646,"Retificadeira Pneumática Reta 1/4"" 24000 Rpm",Chicago
55647,"Retificadeira Reta 1/4"" 450W 25000RPM 220V",Dewalt
55652,Retificadora Diamantada HC 8'' 50x12.7mm,Steel Diamond
55656,Retificadora Diamantada hp 8'' 60x10mm,Steel Diamond
55657,Revelador de Trincas Etapa 3,Carbografite
55659,Retificadora Diamantada HC 12'' 50x12.7mm,Steel Diamond
55671,Riscador de Pisos e Azulejos 130X220mm,Irwin
55673,Riscador de Wídia para Serralheiro,Edus
55674,Riscador de Fórmica,Cortag
55680,Roçadeira À Gasolina 1.3CV 25CC 2 Facas 230mm FS 80 GSB,Stihl
55682,Roçadeira a Gasolina 1.3CV 25CC 2 Facas 230mm FS 85 GSB,Stihl
55683,Roçadeira À Gasolina 1.3CV 30.8 CC 3 Facas 300mm FS 300 DM,Stihl
55684,Roçadeira À Gasolina 1.6CV 40.2CC 3 Facas 300mm FS 350 DM,Stihl
55685,Roçadeira À Gasolina 1.9CV 30CC 3 Facas 300mm FS 160 DM,Stihl
55686,Roçadeira a Gasolina 1.9CV 30CC com 2 Facas 305MM FS 160 DM,Stihl
55687,Roçadeira À Gasolina 2.3CV 35CC 3 Facas 300mm FS 220 DM,Stihl
55688,Roçadeira À Gasolina 2.7CV 39CC 3 Facas 300mm FS 290 DM,Stihl
55689,Roçadeira À Gasolina Lateral 1.0CV 27CC 2 Facas 230mm FS 55 GSB,Stihl
55690,Roçadeira a Gasolina 2.0CV 40.2CC 3 Facas 300mm FS 380 DM,Stihl
55691,"Roçadeira À Gasolina Lateral 2.3CV 37,7CC 3 Facas FS 221-L DM",Stihl
55692,"Roçadeira À Gasolina Lateral 2CV 37,7CC 300mm 3 Facas FS 161-L DM",Stihl
55693,"Roçadeira À Gasolina Lateral 2.3CV 37,7CC 3 Facas FS 351-L DM",Stihl
55694,"Roçadeira À Gasolina Lateral 2.7CV 41,6CC 300mm 3 Facas FS",Stihl
55695,"Roçadeira À Gasolina Lateral Motor 3CV 45,6CC 2T 2-MIX 3 Facas 300mm FS 460-L DM",Stihl
55697,Roçadeira Elétrica 600W 127V FSE 60,Stihl
55698,Roçadeira Elétrica 600W 220V FSE 60,Stihl
55699,"Roçadeira Gasolina Costal 2,7CV 41,6CC 2T 2 Facas 260mm FR 410",Stihl
55700,"Roçadeira Gasolina Costal 2.7CV 41,6CC 2T 3 Facas 250mm FR 410 3 FACAS",Stihl
55701,"Roçadeira Gasolina Costal 2.7CV 41,6CC 2T Trimcut C 32-2 FR 410 TRIMCUT C 32-2",Stihl
55702,"Roçadeira Gasolina Lateral 2,7CV 41,6 CC 2T Trimcut 42-2 FS 291-L - TRIMCUT C 42-2",Stihl
55703,Roçadeira Gasolina Lateral 2.3CV 37.7CC 2T TRIMCUT 42-2 FS 221-L - TRIMCUT C 42-2,Stihl
55704,"Roçadeira Gasolina Lateral 2.3CV 37,7CC 2T 2 Facas 305mm FS 221-L DM",Stihl
55705,"Roçadeira Gasolina Lateral 2.7CV 41,6CC 2T 2 Facas 305mm FS 291-L DM",Stihl
55707,"Roçadeira Gasolina Lateral 3CV 45,6CC 2T Trimcut 42-2 FS 460-L - TRIMCUT C 42-2",Stihl
55709,Roçadeira Lateral À Gasolina 1.0CV 27CC 2T com 2 Facas FS 55R GSB,Stihl
55711,"Roçadeira Gasolina Lateral 2CV 37,7CC 2T TRIMCUT C 42-2 FS 161-L - TRIMCUT C 42-2",Stihl
55721,Roda Cortadora para Corta Tubos de Aço (Ref E-1032),Ridgid
55722,Roda Cortadora para Corta Tubos de Aço e Ferro,Ridgid
55723,Roda Cortadora para Corta Tubos de Aço (Ref E-2191),Ridgid
55724,Roda Cortadora para Corta Tubos de Aço (Ref F-229),Ridgid
55725,Roda Cortadora para Corta Tubos de Aço F-3,Ridgid
55726,Roda Cortadora para Corta Tubos de Aço (Ref F-366),Ridgid
55727,Roda Cortadora para Corta Tubos de Aço (Ref F-546),Ridgid
55728,Roda Cortadora para Corta Tubos de Alumínio,Ridgid
55729,Roda Cortadora para Corta Tubos de Alumínio e Cobre,Ridgid
55730,Roda Cortadora para Corta Tubos de Cobre e Alumínio,Ridgid
55731,Roda Cortadora para Corta Tubos de Inox (Ref E-1032S),Ridgid
55732,Roda Cortadora para Corta Tubos de Inox F-3S,Ridgid
55733,"Roda Cortadora para Rosqueadeira Até 4""",Merax
55734,Roda Cortadora para Corta Tubos de Inox (Ref E-4546),Ridgid
55736,Roda Cortadora para Corta Tubos de Inox (Ref F-229S),Ridgid
55745,Roda de Borracha Elástica 150x38mm,Tellure
55747,Roda de Borracha Elástica 150x50mm 300Kg com Rolamento,Tellure
55748,Roda de Corte de Aço Inoxidável E635 35S,Ridgid
55751,"Roda de Ferro Fundido 4"" Eixo 3/4""",Marcon
55752,"Roda de Ferro Fundido 6"" Fixa e Giratória",Marcon
55826,Roda em Poliuretano 150x38mm,Tellure
55827,Roda em Poliuretano 150x38mm 175Kg com Rolamento,Tellure
55830,Roda em Poliuretano 150x48mm 400Kg com Rolamento,Tellure
55839,"Roda Maciça 12"" Rolete Aro de Aço RM-6",Marcon
55840,"Roda Maciça 4"" Chapa de Aço 60kg",Marcon
55841,"Roda Maciça 14"" com Rolete e Aro",Marcon
55842,"Roda Maciça 10"" Aro de Borracha",Marcon
55843,"Roda Maciça 8"" Rolamento e Aro",Marcon
55844,"Roda Maciça 9"" Rolete/aro Chapa de Aço",Marcon
55845,"Roda Maciça de Ferro 3.1/4"" Eixo 3/4""",Marcon
55846,"Roda Maciça de Ferro Fundido 3"" Eixo 3/4""",Marcon
55847,"Roda Maciça de Ferro 2 1/4"" Eixo 1/2""",Marcon
55854,Roda Nylon 125x38mm,Tellure
55856,Roda Nylon 150x38mm,Tellure
55857,Roda Nylon 125x48mm,Tellure
55861,"Roda Pneu/câmara 3,25 X 8"" e Rolamento Alumínio",Marcon
55863,Roda Pneumática 3.25x8 Rolete/aro Chapa Aço,Marcon
55865,Roda Pneumática 3.50x8 Rolete/aro Chapa de Aço,Marcon
55866,"Roda Pneumática 3,5x8"" com Rolamento de Esferas",Marcon
55867,Roda Poliuretano TR 100x50mm 600Kg com Rolamento,Tellure
55868,"Roda Poliuretano 4.1/2"" Eixo 3/4""",Marcon
55869,Roda Poliuretano TR 125x38mm 450Kg com Rolamento,Tellure
55870,Roda Poliuretano TR 125x50mm,Tellure
55871,Roda Poliuretano TR 125x50mm 650Kg com Rolamento,Tellure
55872,Roda Poliuretano TR 150x38mm,Tellure
55899,"Rodízio Fixo 4"" sem Freio Poliuretano",Marcon
55914,"Rodízio Fixo Nylon sem Freio 6.5/8"" X 50mm",Marcon
55915,"Rodízio Fixo sem Freio 3"" Borracha 40kg",Marcon
55916,"Rodízio Fixo sem Freio 4"" Borracha 88kg",Marcon
55917,"Rodízio Fixo sem Freio 5"" Poliuretano",Marcon
55918,"Rodízio Fixo sem Freio 6"" Poliuretano",Marcon
55919,"Rodízio Fixo sem Freio 6"" Borracha",Marcon
55986,"Rodízio Giratório com Freio 4"" 76x56 Borracha 88kg",Marcon
55987,"Rodízio Giratório com Freio 6"" Borracha",Marcon
55988,"Rodízio Giratório com Freio 4"" 80x60 Borracha 60kg",Marcon
55990,"Rodízio Giratório com Freio 6"" Poliuretano",Marcon
55992,"Rodízio Giratório de Poliuretano 6""",Marcon
56002,"Rodízio Giratório Nylon sem Freio 6.5/8"" X 50mm",Marcon
56003,Rodízio Giratório Pesado Borracha Placa 150x50mm,Tellure
56004,Rodízio Giratório Pesado Borracha Placa 125x50mm,Tellure
56005,"Rodízio Giratório sem Freio 4"" Poliuretano",Marcon
56006,"Rodízio Giratório Pesado de Poliuretano 4"" 180Kg com Freio",Marcon
56007,Rodízio Giratório Pesado Placa 200x50mm 400Kg Borracha Elástica,Tellure
56008,"Rodízio Giratório sem Freio 3"" Borracha 40kg",Marcon
56009,"Rodízio Giratório sem Freio 5"" Poliuretano",Marcon
56011,Rodízio Leve Giratório 100x28mm Placa 90Kg Borracha com Freio,Tellure
56018,Rodo de Borracha para Hidropó,Schulz
56076,rolo de Espuma 5cm com Suporte,Dragon
56077,rolo de Espuma 23cm sem Suporte,Nove54
56078,rolo de Espuma para Pintura 15cm com Suporte 1341,Tigre
56079,rolo de Espuma para Pintura 15cm com Suporte,Nove54
56080,rolo de Espuma com Suporte 23cm,Castor
56081,rolo de Espuma para Pintura 23cm sem Suporte Cinza 1340,Tigre
56083,rolo de Espuma para Pintura 5cm com Suporte 1341,Tigre
56084,rolo de Espuma para Pintura 5cm com Suporte,Nove54
56086,rolo de Espuma para Pintura 9cm com Suporte,Nove54
56089,rolo de Lã 5cm com Suporte,Dragon
56090,rolo de Lã de Carneiro para Pintura 23cm sem Suporte 1316,Tigre
56091,rolo de Lã para Pintura 15cm com Suporte,Nove54
56093,"rolo de Lã para Pintura 23cm sem Suporte (Ref 6241660023, Nove54)",Nove54
56096,"rolo de Lã para Pintura 9cm com Suporte (Ref 6241660009, Nove54)",Nove54
56097,"rolo de Lã para Pintura 5cm com Suporte (Ref 6241660005, Nove54)",Nove54
56098,rolo de Lã Poliamida 9cm Antigotas,Atlas
56100,rolo de Lã Poliamida Antigota 15cm,Atlas
56101,rolo de Lã Sintética Anti Gota 9cm,Roma
56102,rolo de Lã Sintética Antirrespingo Econômico 23cm 1376,Tigre
56103,rolo de Lã Sintética Anti Gota 15cm,Roma
56104,rolo de Lã Sintética para Pintura 23cm com Suporte 1313,Tigre
56120,rolo de Pintura Antigotas Poliamida 23cm,Atlas
56122,rolo de Pintura em Lã Sintética 23cm com Suporte,Castor
56124,rolo para Pintura de Lã de Carneiro 15cm com Suporte 1383,Tigre
56126,rolo para Pintura de Lã de Carneiro 9cm com Suporte 1383,Tigre
